source,target,source_type,target_type,relation_type,city,state,country,genre,weight,Intrument 1,Intrument 2,Intrument 3,Intrument 4
Deep Purple,Don Airey,band,person,member_of,Hertford,,GBR,"hard rock, rock",2,,,,
Deep Purple,Simon McBride,band,person,member_of,Hertford,,GBR,"hard rock, rock",2,,,,
DEVO,Bob Lewis,band,person,member_of,Akron,,USA,"new wave, post-punk",2,,,,
DEVO,Gerald Casale,band,person,member_of,Akron,,USA,"new wave, post-punk",2,,,,
DEVO,Mark Mothersbaugh,band,person,member_of,Akron,,USA,"new wave, post-punk",2,,,,
DEVO,Bob Casale,band,person,member_of,Akron,,USA,"new wave, post-punk",2,,,,
DEVO,Rod Reisman,band,person,member_of,Akron,,USA,"new wave, post-punk",2,,,,
DEVO,Fred Weber,band,person,member_of,Akron,,USA,"new wave, post-punk",2,,,,
DEVO,Jim Mothersbaugh,band,person,member_of,Akron,,USA,"new wave, post-punk",2,,,,
DEVO,Bob Mothersbaugh,band,person,member_of,Akron,,USA,"new wave, post-punk",2,,,,
DEVO,Alan Myers,band,person,member_of,Akron,,USA,"new wave, post-punk",2,,,,
DEVO,David Kendrick,band,person,member_of,Akron,,USA,"new wave, post-punk",2,,,,
DEVO,Josh Freese,band,person,member_of,Akron,,USA,"new wave, post-punk",2,drums,,,
Eleven,Jack Irons,band,person,member_of,Los Angeles,,USA,,2,,,,
Eleven,Alain Johannes,band,person,member_of,Los Angeles,,USA,,2,bass,,,
Eleven,Natasha Shneider,band,person,member_of,Los Angeles,,USA,,2,keyboards,,,
Eleven,Greg Upchurch,band,person,member_of,Los Angeles,,USA,,2,,,,
Fear and the Nervous System,Billy Gould,band,person,member_of,New York,,USA,"alternative metal, alternative rock",2,,,,
Fear and the Nervous System,Leopold Ross,band,person,member_of,New York,,USA,"alternative metal, alternative rock",2,,,,
Fear and the Nervous System,Brooks Wackerman,band,person,member_of,New York,,USA,"alternative metal, alternative rock",2,drums,,,
Fear and the Nervous System,Tim Kelleher,band,person,member_of,New York,,USA,"alternative metal, alternative rock",2,,,,
Fear and the Nervous System,Steve Krolikowski,band,person,member_of,New York,,USA,"alternative metal, alternative rock",2,,,,
Fear and the Nervous System,Elias Mallin,band,person,member_of,New York,,USA,"alternative metal, alternative rock",2,,,,
Fear and the Nervous System,Munky,band,person,member_of,New York,,USA,"alternative metal, alternative rock",2,,,,
Fear and the Nervous System,Zac Baird,band,person,member_of,New York,,USA,"alternative metal, alternative rock",2,,,,
Filter,Brian Liesegang,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Richard Patrick,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Matt Walker,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Frank Cavanagh,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Geno Lenardo,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Steven Gillis,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Alan Bailey,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Josh Freese,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,drums,,,
Filter,Mika Fineo,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,John 5,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Mitchell Marlow,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,John Spiker,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Rob Patterson,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Phil Buckman,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Jonathan Radtke,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Elias Mallin,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Tim Kelleher,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Jeff Fabb,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Bobby Miller,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Oumi Kapila,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Chris Reeve,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Ashley Reeve,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Greg Garman,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Filter,Jonny Radke,band,person,member_of,Cleveland,,USA,"alternative rock, industrial rock",2,,,,
Fleetwood Mac,Bob Brunning,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Peter Green,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Jeremy Spencer,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Mick Fleetwood,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,John McVie,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Danny Kirwan,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Christine McVie,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Bob Welch,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Dave Walker,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Bob Weston,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Lindsey Buckingham,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Stevie Nicks,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Rick Vito,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Billy Burnette,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Bekka Bramlett,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Dave Mason,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Taku Hirano,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Mike Campbell,band,person,member_of,London,,GBR,"rock, soft rock",2,,,,
Fleetwood Mac,Neil Finn,band,person,member_of,London,,GBR,"rock, soft rock",2,vocals,guitar,,
Fugazi,Colin Sears,band,person,member_of,"Washington, D.C.",,USA,"post-hardcore, alternative rock",2,,,,
Fugazi,Joe Lally,band,person,member_of,"Washington, D.C.",,USA,"post-hardcore, alternative rock",2,,,,
Fugazi,Ian MacKaye,band,person,member_of,"Washington, D.C.",,USA,"post-hardcore, alternative rock",2,,,,
Fugazi,Brendan Canty,band,person,member_of,"Washington, D.C.",,USA,"post-hardcore, alternative rock",2,,,,
Fugazi,Guy Picciotto,band,person,member_of,"Washington, D.C.",,USA,"post-hardcore, alternative rock",2,,,,
Genesis,Chris Stewart,band,person,member_of,Godalming,,GBR,"progressive rock, symphonic prog",2,,,,
Genesis,Anthony Phillips,band,person,member_of,Godalming,,GBR,"progressive rock, symphonic prog",2,,,,
Genesis,Peter Gabriel,band,person,member_of,Godalming,,GBR,"progressive rock, symphonic prog",2,,,,
Genesis,Tony Banks,band,person,member_of,Godalming,,GBR,"progressive rock, symphonic prog",2,,,,
Genesis,Mike Rutherford,band,person,member_of,Godalming,,GBR,"progressive rock, symphonic prog",2,,,,
Genesis,Jonathan Silver,band,person,member_of,Godalming,,GBR,"progressive rock, symphonic prog",2,,,,
Genesis,John Mayhew,band,person,member_of,Godalming,,GBR,"progressive rock, symphonic prog",2,,,,
Genesis,Phil Collins,band,person,member_of,Godalming,,GBR,"progressive rock, symphonic prog",2,,,,
Genesis,Steve Hackett,band,person,member_of,Godalming,,GBR,"progressive rock, symphonic prog",2,,,,
Genesis,Mick Barnard,band,person,member_of,Godalming,,GBR,"progressive rock, symphonic prog",2,,,,
Genesis,Ray Wilson,band,person,member_of,Godalming,,GBR,"progressive rock, symphonic prog",2,,,,
Germs,Michelle Baer,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,Darby Crash,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,Lorna Doom,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,Pat Smear,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,guitar,,,
Germs,Dinky,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,Donna Rhia,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,David Winogrond,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,Cliff Hanger,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,Nickey “Beat” Alexander,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,DJ Bonebrake,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,Don Bolles,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,Dottie Danger,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,Robin Henley,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,Shane West,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Germs,Charlotte Caffey,band,person,member_of,Los Angeles,,USA,"punk rock, hardcore punk",2,,,,
Hüsker Dü,Grant Hart,band,person,member_of,Saint Paul,,USA,"alternative rock, hardcore punk",2,,,,
Hüsker Dü,Bob Mould,band,person,member_of,Saint Paul,,USA,"alternative rock, hardcore punk",2,,,,
Hüsker Dü,Greg Norton,band,person,member_of,Saint Paul,,USA,"alternative rock, hardcore punk",2,,,,
Jackson United,Pete Parada,band,person,member_of,Los Angeles,,USA,,2,,,,
Jackson United,Chris Shiflett,band,person,member_of,Los Angeles,,USA,,2,guitar,,,
Jackson United,Scott Shiflett,band,person,member_of,Los Angeles,,USA,,2,,,,
Judas Priest,Ernie Chataway,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,John Partridge,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Bruno Stapenhill,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Al Atkins,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Kenneth Downing,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Ian Hill,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,John Ellis,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Chris Campbell,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Alan Moore,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,John Hinch,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Rob Halford,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Glenn Tipton,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Simon Phillips,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Les Binks,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Dave Holland,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Scott Travis,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Tim “Ripper” Owens,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Judas Priest,Richie Faulkner,band,person,member_of,Birmingham,,GBR,"heavy metal, british",2,,,,
Kidbug,Adam Harding,band,person,member_of,Indianapolis,,USA,"cuddlebug-sludge, pop",2,,,,
Kidbug,Marina Tadic,band,person,member_of,Indianapolis,,USA,"cuddlebug-sludge, pop",2,,,,
Kidbug,Bobb Bruno,band,person,member_of,Indianapolis,,USA,"cuddlebug-sludge, pop",2,,,,
Kidbug,Dale Crover,band,person,member_of,Indianapolis,,USA,"cuddlebug-sludge, pop",2,drums,,,
Kidbug,Thor Harris,band,person,member_of,Indianapolis,,USA,"cuddlebug-sludge, pop",2,,,,
King Crimson,Michael Giles,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Ian McDonald,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Greg Lake,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Peter Sinfield,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Robert Fripp,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Mel Collins,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Gordon Haskell,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Peter Giles,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Andy McCulloch,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Boz Burrell,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Ian Wallace,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Jamie Muir,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,David Cross,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,John Wetton,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Bill Bruford,band,person,member_of,London,,GBR,"progressive rock, art rock",2,drums,,,
King Crimson,Tony Levin,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Adrian Belew,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Trey Gunn,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Pat Mastelotto,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Gavin Harrison,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Bill Rieflin,band,person,member_of,London,,GBR,"progressive rock, art rock",2,drums,,,
King Crimson,Jakko Jakszyk,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Jeremy Stacey,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
King Crimson,Chris Gibson,band,person,member_of,London,,GBR,"progressive rock, art rock",2,,,,
KMFDM,Udo Sturm,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,Sascha Konietzko,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,Raymond Watts,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,Rudolf Naomi,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,En Esch,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,Günter Schulz,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,Mark Durante,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,Bill Rieflin,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,drums,,,
KMFDM,Skold,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,Jules Hodgson,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,Lucia Cifarelli,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,Andy Selway,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,Steve White,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,Andee Blacksugar,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
KMFDM,Tidor Nieddu,band,person,member_of,Paris,,DEU,"industrial rock, electro-industrial",2,,,,
Led Zeppelin,John Bonham,band,person,member_of,London,,GBR,"hard rock, rock",2,,,,
Led Zeppelin,John Paul Jones,band,person,member_of,London,,GBR,"hard rock, rock",2,,,,
Led Zeppelin,Jimmy Page,band,person,member_of,London,,GBR,"hard rock, rock",2,,,,
Led Zeppelin,Robert Plant,band,person,member_of,London,,GBR,"hard rock, rock",2,,,,
Magnapop,Josh Freese,band,person,member_of,Athens,,USA,,2,drums,,,
Magnapop,Linda Hopper,band,person,member_of,Athens,,USA,,2,,,,
Magnapop,David McNair,band,person,member_of,Athens,,USA,,2,,,,
Magnapop,Shannon Mulvaney,band,person,member_of,Athens,,USA,,2,,,,
Magnapop,Brian Fletcher,band,person,member_of,Athens,,USA,,2,,,,
Magnapop,Scott Rowe,band,person,member_of,Athens,,USA,,2,,,,
Magnapop,Chad Williams,band,person,member_of,Athens,,USA,,2,,,,
Me First and the Gimme Gimmes,Chris Shiflett,band,person,member_of,San Francisco,,USA,"covers, punk covers",2,guitar,,,
Me First and the Gimme Gimmes,Joey Cape,band,person,member_of,San Francisco,,USA,"covers, punk covers",2,,,,
Me First and the Gimme Gimmes,Fat Mike,band,person,member_of,San Francisco,,USA,"covers, punk covers",2,,,,
Me First and the Gimme Gimmes,David Raun,band,person,member_of,San Francisco,,USA,"covers, punk covers",2,,,,
Me First and the Gimme Gimmes,Spike Slawson,band,person,member_of,San Francisco,,USA,"covers, punk covers",2,,,,
Me First and the Gimme Gimmes,Jake Kiley,band,person,member_of,San Francisco,,USA,"covers, punk covers",2,,,,
Me First and the Gimme Gimmes,Pinch,band,person,member_of,San Francisco,,USA,"covers, punk covers",2,,,,
Me First and the Gimme Gimmes,C.J. Ramone,band,person,member_of,San Francisco,,USA,"covers, punk covers",2,,,,
Me First and the Gimme Gimmes,John Reis,band,person,member_of,San Francisco,,USA,"covers, punk covers",2,,,,
Ministry,Stephen George,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,,,,
Ministry,Al Jourgensen,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,,,,
Ministry,Bill Rieflin,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,drums,,,
Ministry,Paul Barker,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,,,,
Ministry,Chris Connelly,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,,,,
Ministry,Michael Balch,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,,,,
Ministry,Louis Svitek,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,,,,
Ministry,Max Brody,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,,,,
Ministry,John Monte,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,,,,
Ministry,Mark Baker,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,,,,
Ministry,Tommy Victor,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,,,,
Ministry,Paul Raven,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,,,,
Ministry,Sin Quirin,band,person,member_of,Chicago,,USA,"industrial metal, industrial rock",2,,,,
